"Level 1","Level 2","Level 3","Level 4","Priority","Progress","Start","Due","Duration (Days)","Milestone","Resources",
"Installation of demo platform using docker","Architecture detailed: key components and goals","saas demo architecture introduction of components.png",,,,,,,,,
"Installation of demo platform using docker","Architecture detailed: key components and goals","You have multiple customers, each customer can have users with authorizations (groups)",,,,,,,,,
"Installation of demo platform using docker","Architecture detailed: key components and goals","A user (with access rights maintained in the SaaS platform) wants to open the webpage with Qlik Sense embedded",,,,,,,,,
"Installation of demo platform using docker","Architecture detailed: key components and goals","The user credentials are stored in a MongoDB in your SaaS platform
- userID
- group memberships for functionality and row level security (data value restrictions: e.g. only specific countries)",,,,,,,,,
"Installation of demo platform using docker","Architecture detailed: key components and goals","The dashboard should only show content belonging to the company of the user.",,,,,,,,,
"Installation of demo platform using docker","Architecture detailed: key components and goals","Performance & security: 
- we want to have (physical) different environments for each customer. 
- split between front end (users) and back end (databases, API tools)",,,,,,,,,
"Installation of demo platform using docker","Architecture detailed: app provisioning","architecture - OEM  SaaS scenario simple.png",,,,,,,,,
"Installation of demo platform using docker","Architecture detailed: app provisioning","Automation: we want to work with (starting) templates and distribute this to all customers and their users.",,,,,,,,,
"Installation of demo platform using docker","Architecture detailed: app provisioning","## Goals of the API Broker ([QRSMeteor project](https://hub.docker.com/r/qhose/qrsmeteor/))",,,,,,,,,
"Installation of demo platform using docker","Architecture detailed: app provisioning","### app provisioning",,,,,,,,,
"Installation of demo platform using docker","Architecture detailed: app provisioning","Creates apps with customer specific data for each customer based on a template",,,,,,,,,
"Installation of demo platform using docker","Architecture detailed: app provisioning","### deployment",,,,,,,,,
"Installation of demo platform using docker","Architecture detailed: app provisioning","Using the APIs we can install Qlik Sense on a server, and uload apps, set security, license etc. ",,,,,,,,,
"Installation of demo platform using docker","Demo architecture setup","integrated Architecture saasdemo setup.png",,,,,,,,,
"Installation of demo platform using docker","Demo architecture setup","# we created 3 servers",,,,,,,,,
"Installation of demo platform using docker","Demo architecture setup","- [QRSMeteor](https://github.com/QHose/QRSMeteor): app provisioning and automatic installation of Qlik Sense (docker image)",,,,,,,,,
"Installation of demo platform using docker","Demo architecture setup","- [senseWebIntegration](https://github.com/QHose/senseWebIntegration) simulates the SaaS platform to which an end user connects (the website) and which embeds Qlik Sense charts. (docker image)",,,,,,,,,
"Installation of demo platform using docker","Demo architecture setup","- Qlik Sense",,,,,,,,,
"Installation of demo platform using docker","Build a docker image from a Meteor project","<div style=""width: 960px; height: 720px; margin: 10px; position: relative;""><iframe allowfullscreen frameborder=""0"" style=""width:960px; height:720px"" src=""https://www.lucidchart.com/documents/embeddedchart/feaf7d0e-cd67-44f5-ad35-ea849ff6d274"" id=""ZyhxQWbU77-i""></iframe></div>",,,,,,,,,
"Installation of demo platform using docker","How to run the demo with docker?","# installation of software",,,,,,,,,
"Installation of demo platform using docker","How to run the demo with docker?","install docker for windows",,,,,,,,,
"Installation of demo platform using docker","How to run the demo with docker?","install a machine with Qlik Sense server",,,,,,,,,
"Installation of demo platform using docker","How to run the demo with docker?","MeteorQRS will automatically setup Qlik Sense. if you make sure you set `""runInitialQlikSenseSetup"": true` in your settings.json file in your `dockerConfigMountFolder` ",,,,,,,,,
"Installation of demo platform using docker","How to run the demo with docker?","qrsmeteor - configure qlik sense setting.png",,,,,,,,,
"Installation of demo platform using docker","How to run the demo with docker?","# Set some configuration between Sense and MeteorQRS",,,,,,,,,
"Installation of demo platform using docker","How to run the demo with docker?","Export the Sense certificates (QMC- export certificates), supply the DNS/computer name of the Qlik Sense server. Go to the exported certificates folder and copy them to your `dockerConfigMountFolder` in my case `C:\Users\Qlikexternal\Documents\GitHub\QRSMeteor\dockerConfigMountFolder`",,,,,,,,,
"Installation of demo platform using docker","How to run the demo with docker?","Also in this folder adjust the settings.json file
- update the qlikSenseHost and SenseServerInternalLanIP (how can the QRSMeteor node server reach Qlik Sense?)
- Supply the folder where the certificates are contained. This should be `""certificatesDirectory"": ""/meteorQRS/config"",` ",,,,,,,,,
"Installation of demo platform using docker","How to run the demo with docker?","# Prepare runtime settings for docker",,,,,,,,,
"Installation of demo platform using docker","How to run the demo with docker?","All servers will be started via one text file a `Docker Compose file`. ",,,,,,,,,
"Installation of demo platform using docker","How to run the demo with docker?","Update the following
- VIRTUAL_HOST (2 times: for QRS and Web)
- the volume mappings.
- Make sure you use the tag for the latest versions of the docker images for [QRSMeteor](https://hub.docker.com/r/qhose/qrsmeteor/tags/)  and [senseWebintegration](https://hub.docker.com/r/qhose/sensewebintegration/tags/).",,,,,,,,,
"Installation of demo platform using docker","How to run the demo with docker?","docker - get the latest tag.png",,,,,,,,,
"Installation of demo platform using docker","How to run the demo with docker?","Now update your `docker-compose.yml` file with the latest tags",,,,,,,,,
"Installation of demo platform using docker","How to run the demo with docker?","docker - compose tag version.png",,,,,,,,,
"Installation of demo platform using docker","How to run the demo with docker?","```Dockerfile
version: ""2""
services: 
    lb:
        image: dockercloud/haproxy
        links:
          - qrs
          - web
        volumes:
          - /var/run/docker.sock:/var/run/docker.sock
        restart: always
        ports:
          -  ""80:80""
        depends_on:
          - qrs
          - web
    mongodb:
        image: mongo
        container_name: ""mongodb""
    qrs:
        image: qhose/qrsmeteor:20171025-1320
        environment:
          - MONGO_URL=mongodb://mongodb:27017/
          - VIRTUAL_HOST=qrs.integration.qlik.com
          - PORT=3000 
          - ROOT_URL=https://qrs.integration.qlik.com
        volumes:
          - .:/meteorQRS/config
        ports:
          -  ""3000""
        # restart: no
        links:
          - mongodb
        depends_on:
          - mongodb
    web:
        image: qhose/sensewebintegration:20171019-1700
        environment:
            - VIRTUAL_HOST=web.saasdemo.qlik.com
            - MONGO_URL=mongodb://mongodb:27017/
            - PORT=3030 
            - ROOT_URL=https://saasdemo.qlik.com
        volumes:
         - /opt/docker/web:/sensewebintegration/config
        ports:
         -  ""3030""
        # restart: always
        links:
         - mongodb
        depends_on:
         - mongodb
        #command: sleep 9000
networks:
    default:
```",,,,,,,,,
"Installation of demo platform using docker","Key docker-compose elements","# HAProxy",,,,,,,,,
"Installation of demo platform using docker","Key docker-compose elements","We run multiple applications on different ports, but we would like to make our app available on `port 80`. Therefore we make use of a loadbalancer `HAPROXY`.",,,,,,,,,
"Installation of demo platform using docker","Key docker-compose elements","The key is the `VIRTUAL_HOST`, in our case we use `localqrs` for QRSMeteor, and `localweb` for sensewebintegration (the other nodeJS project)",,,,,,,,,
"Installation of demo platform using docker","QRSMeteor settings.json file","# settings.json",,,,,,,,,
"Installation of demo platform using docker","QRSMeteor settings.json file","## hostnames",,,,,,,,,
"Installation of demo platform using docker","QRSMeteor settings.json file","Make sure you update the hostnames of
- the senseWebIntegration server (normally the same host and port as QRSMeteor)
- the Qlik Sense server and port",,,,,,,,,
"Installation of demo platform using docker","QRSMeteor settings.json file","qrsmeteor - settings json file examples.png",,,,,,,,,
"Installation of demo platform using docker","QRSMeteor settings.json file","## Qlik Sense user account",,,,,,,,,
"Installation of demo platform using docker","QRSMeteor settings.json file","Your node app connects to Qlik Sense as a certain user via the  following parameters
```JSON
- `""qlikSense"": {
            ""installQlikSense"": false,
            ""connectToSenseAsUserDirectory"": ""QLIKDEMOSAAS"",
            ""connectToSenseAsUser"": ""Qlik"",`
```",,,,,,,,,
"Installation of demo platform using docker","QRSMeteor settings.json file","Make sure this user 
- exists and 
- has the `rootadmin` role in Qlik Sense.",,,,,,,,,
"Installation of demo platform using docker","QRSMeteor settings.json file","## Qlik Sense certificates",,,,,,,,,
"Installation of demo platform using docker","QRSMeteor settings.json file","After you [exported the certificates](https://help.qlik.com/en-US/sense/September2017/Subsystems/ManagementConsole/Content/export-certificates.htm) for the correct hostname under which Qlik Sense is reachable. You need to put them in the folder you mount into the container. in my case `C:\Users\mbj\Documents\GitHub\QRSMeteor\dockerConfigMountFolder` which in the docker-compose file is mapped into the container: ",,,,,,,,,
"Installation of demo platform using docker","QRSMeteor settings.json file","qrsmeteor - volume mount example.png",,,,,,,,,
"Installation of demo platform using docker","QRSMeteor settings.json file","""certificatesDirectory"": ""/meteorQRS/config"",",,,,,,,,,
"Installation of demo platform using docker","QRSMeteor settings.json file","> make sure you understand that the node server is running on the docker container. So the settings also point to directories running inside the container. (Which in the end may point to a docker volume, which maps to a folder on your host).",,,,,,,,,
"Installation of demo platform using docker","QRSMeteor: Specific settings for running on docker","# docker compose file",,,,,,,,,
